Drug_ID	Drug	Y
2059539	"s1c(NC(=O)c2occc2)c(c(c2ccc(F)cc2)c1)C(O)=O"	0
5307499	"S(=O)(=O)(NC(c1ccccc1)C(=O)Nc1cccnc1)c1cc2c(n(c(=O)n(c2=O)C)C)cc1"	0
666573	"S(CCn1c(N2CCC(CC2)C)nc2n(c(=O)n(c(=O)c12)C)C)c1sc(nn1)C"	0
5742528	"O(C(=O)C1CN(CCC1)CC(=O)/C=C1\N(c2c(C1(C)C)cccc2)C)CC"	0
2835324	"O(c1ccc(C(N)(C)C(O)=O)cc1)CC"	0
5309926	"Clc1ccc(c2[nH]n3C(C(=C(N=c3n2)C)C(=O)N)c2c(OC)cccc2)cc1"	0
665362	"O=C1NCCCC1C(=O)Nc1ncccc1"	0
853805	"O=C(Nc1ccc(Nc2ccccc2)cc1)CC"	0
714396	"O1c2c(OCC1)ccc(NC(=O)Cn1c(=O)c3c(nc1)cccc3)c2"	0
6603148	"O1CCN(CC1)CC#CCOCC#Cc1ccccc1"	0
2057144	"S(c1sc(nc1C1CC1)N)c1sc(nc1C1CC1)N"	0
5722931	"S1(=O)(=O)CC(NS(=O)(=O)/C=C\c2ccccc2)CC1"	0
2547173	"S(CC(=O)c1c(n(C2CC2)c(c1)C)C)c1oc(nn1)c1cc(S(=O)(=O)N(CC)CC)ccc1"	0
894399	"O(c1ccc(c2n(C(C)C)c(CCC(O)=O)cc2)cc1)C"	0
652559	"S(=O)(=O)(N1CCN(CC1)Cc1[nH]c(=O)c2c(sc(c2C)C)n1)c1c2nonc2ccc1"	0
3244613	"S(=O)(=O)(Nc1cc(SC)ccc1)c1cc(OC)c(OC)cc1"	0
1164916	"FC(F)(F)c1n2nc(C(=O)N3CCc4c(C3)cccc4)cc2nc(c1)c1occc1"	0
2083498	"S(=O)(=O)(N1CCOCC1)c1cc(C(=O)NCCC(C)C)ccc1OC"	0
1295659	"S(=O)(=O)(NCC)c1ccc(NC(=O)Nc2cc(OC)ccc2)cc1"	0
3239187	"S(CC(=O)NC1CC1)c1sc2c(n1)ccc(NC(=O)CSc1n(ccn1)C)c2"	0
5389221	"O=c1n(N\C=C2\C=CC(=O)C=C2)c(nc2c1cccc2)CCC"	0
699513	"o1c(C2CC(=O)CC(=O)C2)ccc1"	0
2608348	"N(Cc1nc(Nc2c(cccc2)C)nc(n1)N)(c1ccccc1)C"	0
965836	"o1c(C2C(=C(NC(=C2C(=O)N)C)C)C(=O)N)ccc1C"	0
647861	"O=C(Nc1c(OC)cccc1OC)C1N(CCC1)C(=O)NCc1ccccc1"	0
3243905	"O=C(N1CCN(CC1)C(=O)c1occc1)c1n(c2nc3n(c(=O)c2c1)cccc3)C"	0
666780	"S1C(C(C)(C)C)=CC=Nn2c1nnc2C"	0
6602807	"o1c2c(N3CCN(CC3)C(=O)c3occc3)nc(nc2c2c1cccc2)CC"	0
2926212	"s1c(C(=O)C=2C(N(CCN(CC)CC)C(=O)C2O)c2oc(cc2)C)ccc1"	0
2920345	"O=C1NC(Nc2c1cccc2)(CCc1cc2OCOc2cc1)C"	0
754420	"Clc1c(cc2OCOc2c1)CSc1sc(nn1)N"	0
1248731	"S(c1nc(N2CCCCC2)nc(N2CCCCC2)n1)CC(=O)Nc1sccn1"	0
1247949	"O=c1n(n(c(c1NC(=O)c1c2n(nc1)cccn2)C)C)c1ccccc1"	0
663199	"Brc1c2C3C(Oc2cc(Br)c1O)(N1CCOCC1)C(=O)NCCC3"	0
1086723	"S(=O)(=O)(c1n(CC(=O)N2CCCCC2)c2c(n1)cccc2)Cc1ccccc1"	0
745328	"s1c2c(CCC2)c2c1nc(n(N)c2=O)Nc1ccccc1"	0
3240348	"o1nc(C(=O)N(Cc2ccccc2)C)cc1c1cc(OC)c(OC)cc1"	0
1799412	"S(c1nc2CCCc2cc1C#N)CC=C"	0
3237074	"S(=O)(=O)(Cc1oc(cc1)C(=O)NCc1cc2OCOc2cc1)c1cc(ccc1)C(F)(F)F"	0
654428	"s1c2CCc3c(c2nc1NC(=O)c1sccc1)cccc3"	0
2155063	"N1(CCc2c(C1)cccc2)c1ncnc2nc[nH]c12"	0
659946	"s1c2c(CCC2)c2c1nc(n(N)c2=O)CCCCC"	0
651499	"Fc1ccc(N2CCN(CC2)CC(=O)N2CCOCC2)cc1"	0
1091393	"s1c2ncnc(N3CCN(CC3)C(=O)c3occc3)c2c(c1)c1sccc1"	0
3245749	"o1c(Nc2cc(ccc2)C)c(cc2c1cc(=O)cc2)C(=O)N"	0
2998598	"S\1C(CC(=O)Nc2ccc(cc2)C)C(=O)N(C1=N\CC)CC"	0
1239154	"Brc1ccc(C(=O)N2CCN(CC2)c2c(F)cc(cc2)C(=O)C)cc1"	0
2964919	"s1cc(C2c3c(NC(=O)C2)cc(OC)c(OC)c3)cc1"	0
662670	"O1c2cc(C(=O)Nc3c4c([nH]c3C(OC)=O)cc(OC)cc4)ccc2OC1"	0
5307145	"O1N=C(CC1C(=O)Nc1n(nc(c1)C)c1ccccc1)c1cc(OC)c(OC)cc1"	0
665355	"s1c2c(CCCC2)c2c1nc(nc2NCCOC)n1nc(cc1C)C"	0
1254062	"o1nc(nc1c1c(CCc2ccccc2)cccc1)c1ncccc1"	0
644809	"O(CCCCC)c1ccc(C(=O)NC(C(C)C)C(O)=O)cc1"	0
1266204	"S(c1n(c(nn1)CCNC(=O)c1ccc(OC)cc1)C)CC(=O)Nc1ccccc1"	0
665933	"O=c1n(Cc2occc2)cnc2c1n(c1c2cc(OC)cc1)C"	0
2517024	"Brc1oc(c2n(Cc3ccccc3)c(SCC(=O)c3c(F)cccc3)nn2)cc1"	0
785427	"O(P(=O)(Nc1c(cc(cc1)C)C)C)c1ccccc1"	0
3239647	"O=C(NCC1N(CCC1)CC)C1C(N(C(=O)c2c1cc(OC)c(OC)c2)C)c1cccnc1"	0
2217921	"S(Cc1[nH]c(=O)[nH]c1C(=O)CCCCC(OCC)=O)c1[nH]c(cc(=O)n1)C"	0
3239148	"S(=O)(=O)(N1CCN(CC1)C(OCC)=O)c1ccc(cc1)C(=O)Nc1c(F)cc(F)cc1"	0
3116857	"Brc1ccc(N2CC(CC2=O)C(=O)NCC=C)cc1"	0
5771399	"Clc1c(CNC(=O)C2CN(S(=O)(=O)c3c(noc3/C=C\N(C)C)C)CCC2)cccc1"	0
1246423	"s1c(CCC)cc(c1NC(OCC)=O)C(OC)=O"	0
664997	"O(CCn1c(N2CCN(CC2)c2ccc(OC)cc2)nc2n(c(=O)n(c(=O)c12)C)C)CC"	0
661233	"s1c(c2oc(N(C)C)c(n2)C#N)ccc1"	0
1245987	"O1C2(OCC1)CCN(CC2)C(=O)c1c(onc1C)C"	0
2998305	"S(=O)(=O)(NC(C(C)C)C(OCC(=O)NC(=O)c1n(ccc1)C)=O)c1ccc(cc1)C"	0
5333085	"o1nc(N\C=C2\c3c(C=CC2=O)cccc3)cc1C"	0
1021175	"S(=O)(=O)(N(Cc1ccccc1)CC(=O)Nc1c(OCC)cccc1)C"	0
659504	"O1C(CN(CC1C)c1nc2c(nc1C(C(=O)NCCCCC)C#N)cccc2)C"	0
888537	"n1(CCC2CCCCC2)c2c(nc1)cccc2"	0
936714	"O=C(N1CCc2c(C1)cccc2)Cn1c2c3c(c1=O)cccc3ccc2"	0
3243920	"O(C(=O)c1n(c(c(c1C)C(=O)NCCCOCC)C)C)CC"	0
5307614	"Clc1ccc(c2oc(c(n2)CS(=O)CC(=O)NCCOC)C)cc1"	0
3242660	"S(=O)(=O)(NC(C(C)C)CC(=O)NCCCCCC)c1ccc(NC(=O)C)cc1"	0
4893183	"S1C=2N(CN(C1)Cc1occc1)C(=O)CC(C2C#N)c1cc(OC)c(OCc2ccccc2)cc1"	0
647997	"O1C(=C(C(c2cc3OCOc3c(OC)c2)C(=C1N)C#N)C(OCC)=O)C"	0
5307460	"S(=O)(=O)(N1CCC(CC1)C(=O)NC1CCCCCCC1)c1cc2c(NC(=O)CC2)cc1"	0
651008	"O=c1n(c(nc2c1cccc2)CN1CCCCC1)CC(=O)Nc1ccccc1"	0
3243866	"S1C(Cc2nc(SCC(=O)N3CCOCC3)n(c(=O)c12)CC)C"	0
2942058	"S(C=1NC(=O)C(C2(CCC(CC2)C(C)(C)C)C1C#N)C#N)CC(=O)NC1CCCCC1"	0
653317	"s1c(NC(=O)Cn2nc(c3c(OC)cccc3)ccc2=O)nnc1CC"	0
658384	"S1(=O)(=O)NC2C3(C(C(C2)CC3)(C)C)C1"	0
5309074	"O(C(=O)c1c2n(nc1c1cc(OC)ccc1)c(cc(n2)C)C)CC"	0
666193	"O=c1n2c(nc3n(CCc4cc(OC)c(OC)cc4)c(=N)c(cc13)C(OCC)=O)c(ccc2)C"	0
3238283	"O1C(CNc2c1ccc(c2)C)C(=O)NCc1ccc(cc1)C"	0
768473	"O=C(CN(CC)CC)c1ccc(cc1)c1ccccc1"	0
2853382	"O=C1N(C(=O)CC1N1CCN(CC1)c1ccccc1)CCc1ccccc1"	0
5307473	"O=c1n(c2c(c3n(c(cc13)C(=O)Nc1cc(OC)c(OC)cc1)C)cccc2)C"	0
2980804	"S(=O)(=O)(N1CC(CCC1)C(=O)NCCC=1CCCCC1)c1ccc(OC)cc1"	0
660047	"O(c1cc(ccc1)C(O)=O)c1nc(Oc2cc(ccc2)C(O)=O)nc(OCC)n1"	0
666853	"O=c1nc2n([nH]c(c2c(c2cc(OC)c(O)cc2)c1C#N)C)c1ccccc1"	0
3243887	"O=C(NCCC=1CCCCC1)CCCCn1c(=O)c2c([nH]c1=O)cccc2"	0
4179474	"S(c1c2c(n(CCNC(=O)c3ccccc3)c1)cccc2)CC(=O)N1CCOCC1"	0
659878	"O=c1n(c(nc2n(c3nc4c(nc3c12)cccc4)Cc1occc1)C)Cc1ccc(OC)cc1"	0
2120500	"O(CC(=O)N1CCc2c1cccc2)C(=O)c1nn(c(=O)c2c1cccc2)CC"	0
969979	"Fc1c(N2CC(=O)N(CC2=O)c2c(F)cccc2)cccc1"	0
1010280	"O=C(N1CCN(CC1)C(=O)c1ccccc1)c1cc(OC)c(OC)c(OC)c1"	0
660927	"S=c1n(c2c(OC)cccc2)c(n[nH]1)c1cccnc1"	0
621221	"n1(c(nc2c1ccnc2)c1nc2c(cc1)cccc2)C"	0
6948318	"O=C(C(CN1CCCCC1)CN1CCCCC1)/C(=N\O)C"	0
2999504	"s1c(nnc1NC(=O)Cc1c2c(oc1)cc(OC)cc2)C1CC1"	0
565087	"O(C1C2CC(C1)CC2)C(=O)CCC(O)=O"	0
1880161	"O=C(Nc1ccc(NC(=O)C)cc1)CCC(=O)NCCO"	0
1291604	"S(c1n(c(nn1)c1sccc1)C)CC(=O)Nc1ccc(cc1)C(OCC)=O"	0
645238	"s1c(NC(=O)c2ccccc2)c(nc1N)c1sccc1"	0
3245942	"O1c2cc3C(CC(=O)Nc3cc2OC1)c1c(OCCC)cccc1"	0
2354951	"S(=O)(=O)(Nc1c(cccc1)C(=O)Nc1noc(c1)C)c1c(ccc(c1)C)C"	0
3237241	"O=C(N1CCC(N2CCCCC2)CC1)CNC(=O)C1CCCCC1"	0
759577	"S(=O)(=O)(N1CCN=C1C)c1ccc(NC(=O)C)cc1"	0
3241891	"S1(=O)(=O)CC(N(c2cc(c(cc2)C)C)C(=O)CCCC)C=C1"	0
653225	"o1c(nc2c1cccc2)C1CCN(CC1)C(=O)Nc1cc(cc(c1)C)C"	0
659414	"s1c2ncnc(n3nc(cc3C)C)c2c(c1C)C"	0
644587	"s1c(c(c2c1nc(SCC(=O)NCc1sccc1)[nH]c2=O)C)C"	0
5741068	"FC(F)(F)C1n2[nH]c(cc2=NC(C1)c1ccccc1)C(=O)Nc1cn(nc1)CCC"	0
2998202	"Brc1ccc(SC(C)C(=O)N)cc1"	0
610464	"O=c1n2CCN(c2nc(N(CC)CC)n1)CC"	0
5031850	"Fc1ccc(N2C=3CC(CC(=O)C3C(CC2=O)c2cccnc2)(C)C)cc1"	0
649463	"o1c(nc2c1cccc2)c1cc(N2C(=O)c3c(nccc3)C2=O)ccc1"	0
653273	"O(c1c(C(NCc2occc2)CC=C)ccc(OC)c1)C"	0
1082908	"O=C(N1CCCC1)C1CCN(CC1)C(=O)c1ccc(cc1)c1ccccc1"	0
2088481	"S(CCCC(=O)NCc1occc1)c1sc2c(n1)cccc2"	0
2160312	"Clc1ccc(OCC(=O)Nc2n(nc3c2CS(=O)C3)c2c(cccc2)C)cc1"	0
3245479	"O1N=C(CC1C(=O)Nc1ccc(cc1)C(=O)C)c1cc(OC)c(OC)c(OC)c1"	0
5307779	"S(=O)(=O)(N1CC(CCC1)C(=O)NCCC=1CCCCC1)c1[nH]cnc1"	0
729410	"Clc1c(c(c(SC)nc1C)C#N)C"	0
776754	"O(c1c(cc2c(c1)cccc2)C(=O)Nc1cccnc1)C"	0
3242905	"S(=O)(=O)(N1CCN(CC1)c1ncccc1)c1c([nH]nc1C)C"	0
2240997	"S(=O)(=O)(N1CCCCC1)c1ccc(OCC(=O)N2CCCCCC2)cc1"	0
920039	"S(c1nc(N2CCOCC2)c2CCCCCc2c1C#N)C"	0
894322	"S(=O)(=O)(Nc1c(OC)ccc(OC)c1)c1ccc(OCC)cc1"	0
2155109	"S1c2c(nc(SCC(=O)Nc3sc(SCC)nn3)n(c2=O)c2ccccc2)CC1"	0
1288870	"S(Cc1cc2OCCOc2cc1)c1n2c(c3ccccc3)csc2nn1"	0
3235652	"Clc1c(NC(=O)c2n(ncc2)CC)cc(Cl)cc1"	0
743635	"S(=O)(=O)(NCc1cccnc1)Cc1ccccc1"	0
654339	"S(CC(=O)NC1CCCCC1)c1n(CC)c(nn1)COc1ccccc1"	0
5462495	"o1\c([nH]c2c1cccc2)=C1/C=C(NC(=O)COc2ccc(cc2)C)C=CC1=O"	0
662541	"S(c1n(c(nn1)c1occc1)CC=C)CC(=O)Nc1cc2OCCOc2cc1"	0
8570	"O(c1cc(O)c(C(=O)c2c(O)cc(OC)cc2)cc1)C"	0
2570893	"s1c(NC(=O)Cc2ccc(OCc3c(onc3C)C)cc2)nnc1C"	0
315109	"n1c(c2nnc(nn2)c2ncccc2)cccc1"	0
657441	"O1C(Cc2c(C1)c(nc(N1CCOCC1)c2C#N)CC(C)C)(C)C"	0
2999554	"O1C(CCC1)CNC(=O)c1c2nc3c(nc2n(c1N)c1c(OC)ccc(OC)c1)cccc3"	0
2525769	"S(c1n(c(nn1)c1c(occ1)C)C)Cc1nc(sc1)Nc1c(cccc1)C"	0
647957	"O1CCN(CC1)c1nc(N2CCN(CC2)C)cc(n1)C"	0
3237591	"O(CCCC)c1ccc(cc1)C(=O)Nc1nc(ccc1)C"	0
2102674	"S(c1n(Cc2ccc(F)cc2)c(=O)c2c(n1)cccc2)CC(=O)Nc1noc(c1)C"	0
660713	"O(C(=O)N1CC2C(C(C(N)=C(C2=CC1)C#N)(C#N)C#N)c1cc(OCC)c(OC(C)C)cc1)CC"	0
658281	"n1(nc(c(c1N)CC)CCC)CCc1ncccc1"	0
652232	"OC1(C2Cc3c(C2=O)ccc(OC)c3)c2c(NC1=O)cccc2"	0
663048	"o1c2c(c(CCCC)cc1=O)c(OC(C)C(O)=O)cc(c2)C"	0
1261937	"Clc1c(S(=O)(=O)N2CCC(N3CCCCC3)(CC2)C(=O)N)cc(Cl)cc1"	0
2155253	"S1c2c(nc(SCC(=O)Nc3ccc(F)cc3)n(c2=O)c2c(OC)cccc2)CC1"	0
2053114	"S(=O)(=O)(c1c2c(n(c1)Cc1cc(F)ccc1)cccc2)CC(=O)N1CCOCC1"	0
3241071	"Clc1ccc(S(=O)(=O)N2CCN(CC2)CC(=O)Nc2cc3OCCOc3cc2)cc1"	0
2149365	"O=C(NC1CCCC1)Cn1c(=O)c2c(cc1)c(OC)ccc2"	0
1151570	"S(=O)(=O)(N1CCN(CC1)C(=O)c1c(OC)cccc1)Cc1ccccc1"	0
740942	"N(c1nc(nc(n1)N)c1cccnc1)(C)C"	0
657904	"S(CC(=O)N1CCN(CC1)Cc1ccccc1)c1nc(cc(c1C#N)C)C"	0
976866	"S(c1nc([nH]n1)c1c(OC)cccc1)CC(O)=O"	0
659860	"S(c1nc2c(CCCC2)c(c1C#N)c1occc1)CC(=O)Nc1sccn1"	0
666926	"O=c1n(CCCc2ccccc2)c(=O)n(c2nc3n(CCN3c3c(OC)cc(OC)cc3)c12)C"	0
746478	"n1(c2c(c3nc4c(nc13)cccc4)cccc2)CC"	0
3240665	"s1c2CCCCc2nc1Nc1sc2c(n1)ccc(F)c2"	0
3236613	"O(C(=O)N1CCC(NC(=O)c2c3c(CN(C3=O)Cc3cccnc3)ccc2)CC1)CC"	0
668908	"O=C(N1CCc2c(C1)cccc2)c1cccnc1"	0
852180	"S(=O)(=O)(NCCc1cc(OC)c(OC)cc1)c1cc(F)ccc1"	0
648116	"OC1(CC2N(C(C1)CC2)C(=O)NCCC)c1cccnc1"	0
1121978	"o1nc(c(C(=O)n2nnc3c2cccc3)c1C)c1ccccc1"	0
648799	"Fc1ccc(CN2CCN(C2=O)c2nc3c(cc2C)cc(cc3)C)cc1"	0
54687523	"o1c(=O)c(CN2CCCCC2)c(O)c2c1cccc2"	0
666358	"O1CCN(CC1)CCNc1ncnc2oc(c(c12)c1ccc(OC)cc1)c1ccc(OC)cc1"	0
1158565	"S(=O)(=O)(N1CCCCC1)c1ccc(cc1)C(=O)Nc1sccn1"	0
653235	"Fc1ccc(C2(O)CC3N(C(C2)CC3)c2nc(nc(c2)C)c2ccccc2)cc1"	0
1637437	"s1c(nnc1NC(=O)/C=C(/C)C)CCCC"	0
2426783	"O=C(NCc1occc1)c1c(n(c2nc3c(nc12)cccc3)Cc1ccc(OC)cc1)N"	0
2904872	"OC(c1c2c(ccc1OC)cccc2)c1n(ccn1)C"	0
660500	"O(CC(=O)N1CCN(CC1)Cc1cc(OC)ccc1)c1cc2c(cc1)cccc2"	0
651581	"N=1C(N=C(NC1Nc1c(cccc1)C)N)(C)C"	0
653176	"O=c1[nH]c2c(cc1c1nc3n(c1NCc1occc1)cccc3C)cc(cc2)C"	0
2961018	"O=C(NCC12CC3(CC(C1)CC(C2)C3)CNC(=O)N1CCCC1)N1CCCC1"	0
5307419	"O1C(CC(=O)NCCCN(C(C)C)Cc2ccccc2)C(=O)Nc2c1cccc2"	0
1088830	"Fc1c(C(=O)Nc2ccc(N3CCN(CC3)C(=O)c3occc3)cc2)cccc1"	0
5308239	"O(c1c(C2n3[nH]c(nc3=NC(=C2C(=O)N)C)CCCO)cc(OC)cc1)C"	0
3241494	"S(=O)(=O)(N1CCC(CC1)C(=O)Nc1ncccc1)c1c2nonc2ccc1"	0
3243494	"S(=O)(=O)(NC(C(C)C)C(=O)NCCN1CCN(CC1)c1ccccc1)c1sccc1"	0
688137	"OC(=O)C1(CC(CC(C1)(C)C(O)=O)(C)C(O)=O)C"	0
2780702	"Fc1ccc(CN2CC(CC2=O)C(O)=O)cc1"	0
3241711	"s1c(C(=O)N2CC(CCC2)C(OCC)=O)cc2c1n(nc2c1cc(OC)ccc1)C"	0
651513	"O1CCN(CC(O)Cn2c3c(cc2c2ccc(OC)cc2)cccc3)CC1"	0
3236779	"S1C(C(=O)N2C(C(=C(N=C12)C)C(OCC)=O)c1cc(OCC)c(OCC)cc1)C"	0
2740817	"O=C(C1CCNCC1)c1ccc(cc1)C"	0
2931447	"S(=O)(=O)(NC(CNS(=O)(=O)c1ccc(NC(=O)C)cc1)C)c1ccc(NC(=O)C)cc1"	0
652498	"O1CCN(CC1)C(=O)N(Cc1c2n(nnn2)c2c(c1)cc(cc2)C)CCc1ccccc1"	0
3949394	"S1C(Cn2c1nnc2c1cc(N)ccc1)C"	0
3237867	"O(C(=O)N1CCC(CC1)c1n(ncc1C(O)=O)c1ccccc1)C(C)(C)C"	0
869664	"O(c1ccc(N(CC=C)C(=O)c2ccccc2)cc1)C"	0
583515	"Clc1ccc(OCc2n(c(=O)c3c(n2)cccc3)C)cc1"	0
1867624	"S(c1n(c2ccccc2)c(nn1)c1ncccc1)CC(OC(C)C)=O"	0
3244602	"S(c1nn2c(nnc2cc1)c1ccc(OC)cc1)C"	0
2554254	"s1c(C(=O)N(Cc2occc2)CC(=O)Nc2c(OC)cccc2)ccc1"	0
749387	"O=C1CC(CC(Nc2ccc(NC(=O)C)cc2)=C1)(C)C"	0
662386	"Clc1ccc(Cn2c(=O)c3n(c(nc3n(c2=O)C)NCc2ccc(OC)cc2)C)cc1"	0
664473	"O(CC(=O)N1CCNC1=O)c1ccccc1"	0
653570	"O1CCN(C(c2n(nnn2)C2CCCC2)c2cc3c([nH]c2=O)c(c(cc3)C)C)CC1"	0
5307912	"O1C2(CCC(CC2)C)C(=C(C1=O)C)C(=O)NC(c1cc2OCCOc2cc1)C"	0
953045	"O=C(Nc1nn(nn1)CC)c1ccc(CC)cc1"	0
2956238	"OC1(c2c(N(C1=O)CCc1ccccc1)cccc2)CC(=O)c1c(coc1C)C"	0
674767	"o1c2n(nc(c2c(c(CC(OCC)=O)c1=O)C)C)c1ccccc1"	0
713873	"O=C(NC)c1nnn(Cc2ccccc2)c1NC(=O)C"	0
667296	"O=C1CC(CC=2Nc3n4[nH]c(nc4nc(=O)c3C(C12)c1ccc(OC)cc1)C)(C)C"	0
659385	"O=C1N(C(CC1)C(=O)Nc1ncccc1)C(OCc1ccccc1)=O"	0
2349173	"S(=O)(=O)(N1CCOCC1)c1ccc(cc1)C(=O)Nc1sc(c(c1)C)C(OCC)=O"	0
673680	"OC(=O)c1c(n(nc1c1ccccc1)c1ccccc1)C"	0
650654	"Clc1cc(n2c(SCCN3CCOCC3)nnc2C)ccc1"	0
3243336	"S(=O)(=O)(NC(CC(=O)N1CCC2(OCCO2)CC1)c1ccc(OC)cc1)c1ccc(OC)cc1"	0
1937265	"s\1c=2n(CN(CN2)c2cc(OC)c(OC)c(OC)c2)c(=O)c1=C/c1ncccc1"	0
750773	"o1c(nnc1c1cccnc1)c1cc(OC)c(OC)cc1"	0
1265745	"S(c1nc(N2CCCCC2)nc(N2CCCCC2)n1)CC(=O)N1CCc2c1cccc2"	0
2085397	"S(CCCC(=O)N1CCN(CC1)c1ccccc1)c1[nH]c2c(n1)cccc2"	0
9589662	"S(=O)(=O)(/N=S(\N1CCOCC1)c1c(C(=O)N2CCOCC2)cccc1)c1ccccc1"	0
5389156	"O=C1C=C(/C(=c2\[nH]c3c(nc2)cccc3)C=C1)C"	0
658593	"O1c2c(OCC1)cccc2NC(=O)C"	0
767662	"O1CCN(CC1)CCNC(=O)CCn1c2c(oc1=O)cccc2"	0
2052891	"Brc1ccc(n2c(=O)c3SCCc3nc2SCC(=O)NCc2occc2)cc1"	0
615754	"O(c1cc2c(nc(N)c(c2)C(=O)Nc2ccccc2)cc1OC)C"	0
2353836	"S(=O)(=O)(N1CCOCC1)c1c(NC(OCCCC)=O)ccc(OC)c1"	0
666889	"S(=O)(=O)(Nc1c2c([nH]c1C(OC)=O)cccc2)CC"	0
645532	"Fc1ccc(CNc2ncccc2C(=O)N2CCOCC2)cc1"	0
3767	"O=C(NN)c1ccncc1"	0
3245087	"Fc1c(NC(=O)CN2CCN(CC2)CC(=O)Nc2c(OC)cccc2)cccc1"	0
788158	"O=C(c1n(c(c(c1N)C#N)C)Cc1ccccc1)c1ccccc1"	0
644948	"S(c1n(nnn1)Cc1ccccc1)CC(=O)Nc1cc(ccc1OC)C"	0
2216841	"S(c1nc(c2oc(cc2)C)cc(c1C#N)C(F)(F)F)CCC#N"	0
2029348	"S=c1oc(n[nH]1)c1nc2c(cc1)cccc2"	0
869896	"FC(F)(F)c1ccc(N2CCN(CC2)c2ccc(cc2)C(=O)C)nc1"	0
5389103	"S\1c2c(C(=O)C1=C/Nc1cccnc1)cccc2"	0
2536158	"Clc1n(nc(c1C(=O)NCc1n(c(cc1)C)C)C)Cc1ccccc1"	0
767665	"s1c(CNC(=O)CCn2c3c(oc2=O)cccc3)ccc1"	0
761946	"Brc1cc(c2[nH]n3c(nc(cc3=O)COC)c2)ccc1"	0
2053100	"S(=O)(=O)(c1c2c([nH]c1)cccc2)CC(=O)Nc1cc2OCCOc2cc1"	0
655909	"O1CCN(Cc2n(c3c(n2)n(c(=O)n(c3=O)C)C)CCCc2ccccc2)CC1"	0
1264009	"Clc1c(C(=O)N2CCN(CC2)c2scc(n2)c2ccccc2)cc(n2cnnc2)cc1"	0
5771374	"O(c1c(C2n3[nH]cnc3=NC(=C2C(=O)Nc2c(cc(cc2)C)C)C)cc(OC)c(OC)c1)C"	0
661092	"N1(CCN(CC1)c1ncccc1)c1nc(N2CCCCCC2)nc2n(ncc12)c1ccccc1"	0
3239674	"FC(F)(F)c1cc(N2CCN(CC2)C(=O)Cn2ncc3c2cccc3)ccc1"	0
3244519	"s1c(C(NC(=O)c2oc3c(c2)cccc3)C)ccc1"	0
3245478	"S=c1n(CCC(=O)NCCN2CCCC2)c(=O)c2c([nH]1)cc1OCOc1c2"	0
307230	"S(c1c(NC(=O)c2sccc2)cccc1)C"	0
3100928	"s1c(NC(=O)C2CCCCC2)nnc1C"	0
3239362	"O=C(Nc1c(cccc1C)C)C1(N2CCN(CC2)C(=O)c2occc2)CCCCC1"	0
2981306	"Clc1ccc(N2C(=O)C(N3CCC(CC3)C(=O)N3CCOCC3)CC2=O)cc1"	0
653813	"S(=O)(=O)(N1CCN(CC1)c1n2ncnc2nc(c1)C)c1cc2OCCOc2cc1"	0
2999378	"S1(=O)(=O)CC(N(C)C(=O)COC(=O)c2c(n(c(c2)C)c2ccc(cc2)C)C)CC1"	0
2998566	"Clc1ccc(c2n(CC3OCCC3)c(SCC(=O)c3c(n(c(c3)C)C)C)nn2)cc1"	0
667159	"o1c(nc2ncccc12)c1c(c(NC(=O)c2cc(OC)c(OC)c(OC)c2)ccc1)C"	0
2052854	"S1c2c(nc(SCC(=O)NCc3occc3)n(c2=O)c2ccc(F)cc2)CC1"	0
666005	"S1C=2N(CN(C1)Cc1ccccc1)C(=O)CC(C2C#N)c1cc2OCOc2cc1"	0
661086	"s1c(C(=O)C=2C(N(CCN3CCOCC3)C(=O)C2O)c2c(OC)c(OC)ccc2)c(nc1C)C"	0
694875	"s1c(CC(=O)Nc2scnn2)ccc1"	0
2053017	"S(=O)(=O)(c1nc(oc1SC(C)C)c1occc1)c1ccc(F)cc1"	0
3596188	"O(C(=O)N1CCN(Cc2n(CCC(C)C)c3c(n2)n(c(=O)n(c3=O)C)C)CC1)CC"	0
660685	"O(C(=O)c1c(n(CCCOC)c2nc3c(nc12)cccc3)N)C(COC)C"	0
2998280	"S(=O)(=O)(N1CCOCC1)c1c(ccc(c1)C(OCC(=O)Nc1c(cccc1)C(OCC)=O)=O)C"	0
3244895	"S=c1n(CCCN2CCCCCC2)c(=O)c2c([nH]1)ccc(N1CCOCC1)c2"	0
647935	"O=C(Nc1ccc(OCC)cc1)CCN1CCCCC1"	0
3699326	"o1c2c(cc1C(OCn1nnc3c(c1=O)cccc3)=O)cccc2"	0
5764586	"Clc1c=2n([nH]c1CO)C(CC(N2)c1cc(OC)c(OC)cc1)C(F)(F)F"	0
2999935	"O=c1n(c(=O)n(c2nc(n(c12)C)Nc1n(nc(c1)C)c1ccccc1)C)C"	0
3241573	"S(CC(=O)NCCc1ccccc1)c1oc(nn1)CNC(=O)c1sccc1"	0
3235983	"O=C(NC1CCCC1)CCCOc1c2c(n(c(=O)c1)C)cccc2"	0
649849	"O(c1c(ccc(OC)c1)C(=O)Nc1ncc(cc1)C)C"	0
6603027	"s1c(NC(=O)CSc2[nH]c(cc(=O)n2)C)nc(CC(OCC)=O)c1"	0
671065	"S(=O)(=O)(NCc1cccnc1)c1sccc1"	0
